codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,outras,
51537,51537,51537,51537,INCIDENTE GRAVE,SANTO ANTÔNIO DO LEVERGER,MT,SWLV,08/06/2014,14:00:00,SIM,FINALIZADA,IG-107/CENIPA/2014,SIM,2018-06-27,,
51539,51539,51539,51539,INCIDENTE,BRASÍLIA,DF,SBBR,08/06/2014,17:05:00,***,FINALIZADA,***,NÃO,NULL,,
51548,51548,51548,51548,INCIDENTE,TABATINGA,AM,SBTT,08/06/2014,17:34:00,SIM,FINALIZADA,***,NÃO,NULL,,
51549,51549,51549,51549,INCIDENTE,MARINGÁ,PR,SBMG,08/06/2014,21:20:00,***,FINALIZADA,***,NÃO,NULL,,
51570,51570,51570,51570,INCIDENTE,BELÉM,PA,SBBE,08/06/2014,23:17:00,***,FINALIZADA,16/INCID/2014,SIM,2016-05-30,,
51550,51550,51550,51550,INCIDENTE,BELÉM,PA,SBBE,10/06/2014,16:30:00,***,FINALIZADA,***,NÃO,NULL,,
51533,51533,51533,51533,ACIDENTE,BRAGANÇA PAULISTA,SP,SBBP,11/06/2014,15:15:00,SIM,FINALIZADA,A-108/CENIPA/2014,SIM,2015-10-19,,
51551,51551,51551,51551,INCIDENTE,ITÁPOLIS,SP,SDIO,11/06/2014,22:30:00,***,FINALIZADA,***,NÃO,NULL,,
51552,51552,51552,51552,INCIDENTE,BELÉM,PA,SBBE,11/06/2014,21:50:00,***,FINALIZADA,***,NÃO,NULL,,
51553,51553,51553,51553,INCIDENTE,PARINTINS,AM,SWPI,11/06/2014,16:54:00,SIM,FINALIZADA,***,NÃO,NULL,,
51534,51534,51534,51534,ACIDENTE,ARUANÃ,GO,SWNH,13/06/2014,10:47:00,SIM,FINALIZADA,A-109/CENIPA/2014,SIM,2019-06-28,,
51554,51554,51554,51554,INCIDENTE,JUNDIAÍ,SP,SBJD,14/06/2014,15:30:00,***,FINALIZADA,***,NÃO,NULL,,
51555,51555,51555,51555,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,14/06/2014,04:35:00,***,FINALIZADA,***,NÃO,NULL,,
51540,51540,51540,51540,INCIDENTE,NOVA GRANADA,SP,****,15/06/2014,19:50:00,***,FINALIZADA,***,NÃO,NULL,,
51556,51556,51556,51556,INCIDENTE,BELÉM,PA,SBBE,15/06/2014,21:41:00,***,FINALIZADA,***,NÃO,NULL,,
51567,51567,51567,51567,ACIDENTE,OUROESTE,SP,****,17/06/2014,18:00:00,SIM,FINALIZADA,A-110/CENIPA/2014,SIM,2015-05-15,,
51557,51557,51557,51557,INCIDENTE,MANAUS,AM,SBEG,18/06/2014,05:36:00,SIM,FINALIZADA,***,NÃO,NULL,,
51559,51559,51559,51559,INCIDENTE,PETROLINA,PE,SBPL,18/06/2014,19:33:00,***,FINALIZADA,***,NÃO,NULL,,
51568,51568,51568,51568,INCIDENTE GRAVE,MANAUS,AM,SWFN,19/06/2014,14:02:00,SIM,FINALIZADA,IG-111/CENIPA/2014,SIM,2017-05-26,,
51653,51653,51653,51653,ACIDENTE,CRUZ ALTA,RS,SSAK,19/06/2014,19:00:00,***,FINALIZADA,A-112/CENIPA/2014,SIM,2015-06-06,,
51691,51691,51691,51691,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,20/06/2014,11:30:00,***,FINALIZADA,***,NÃO,NULL,,
51558,51558,51558,51558,INCIDENTE,DOURADOS,MS,****,21/06/2014,18:28:00,***,FINALIZADA,***,NÃO,NULL,,
51673,51673,51673,51673,INCIDENTE GRAVE,SANTANA DO LIVRAMENTO,RS,SBPG,23/06/2014,13:45:00,SIM,FINALIZADA,IG-114/CENIPA/2014,SIM,2015-04-24,,
51692,51692,51692,51692,INCIDENTE,SÃO JOSÉ DOS PINHAIS,PR,SBCT,23/06/2014,12:40:00,***,FINALIZADA,***,NÃO,NULL,,
51591,51591,51591,51591,INCIDENTE,GOIÂNIA,GO,SBGO,24/06/2014,21:00:00,***,FINALIZADA,***,NÃO,NULL,,
51592,51592,51592,51592,INCIDENTE,PARINTINS,AM,SWPI,24/06/2014,02:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
51693,51693,51693,51693,INCIDENTE,LONDRINA,PR,SBLO,25/06/2014,07:39:00,***,FINALIZADA,***,NÃO,NULL,,
51571,51571,51571,51571,INCIDENTE,RIO DE JANEIRO,RJ,SBJR,27/06/2014,14:28:00,***,FINALIZADA,***,NÃO,NULL,,
51731,51731,51731,51731,ACIDENTE,FORTALEZA,CE,****,27/06/2014,14:30:00,***,NULL,NULL,NÃO,NULL,,
51757,51757,51757,51757,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,27/06/2014,15:30:00,***,FINALIZADA,***,NÃO,NULL,,
51593,51593,51593,51593,INCIDENTE,MANAQUIRI,AM,****,29/06/2014,20:40:00,SIM,FINALIZADA,***,NÃO,NULL,,
51596,51596,51596,51596,ACIDENTE,ITAÍ,SP,****,30/06/2014,21:00:00,SIM,FINALIZADA,A-115/CENIPA/2014,SIM,2015-05-15,,
51654,51654,51654,51654,ACIDENTE,CARAZINHO,RS,SSIJ,30/06/2014,21:12:00,SIM,FINALIZADA,A-116/CENIPA/2014,SIM,2015-05-15,,
51674,51674,51674,51674,INCIDENTE GRAVE,BELO HORIZONTE,MG,SBBH,30/06/2014,15:36:00,SIM,FINALIZADA,IG-117/CENIPA/2014,SIM,2017-11-30,,
51694,51694,51694,51694,INCIDENTE,RIO BRANCO,AC,SBRB,01/07/2014,17:48:00,SIM,FINALIZADA,***,NÃO,NULL,,
51695,51695,51695,51695,INCIDENTE,SÃO PAULO,SP,SBSP,02/07/2014,18:17:00,***,FINALIZADA,***,NÃO,NULL,,
51594,51594,51594,51594,INCIDENTE,CAMPINAS,SP,SBKP,03/07/2014,13:30:00,***,FINALIZADA,***,NÃO,NULL,,
51597,51597,51597,51597,ACIDENTE,FLORIANÓPOLIS,SC,SBFL,03/07/2014,17:19:00,SIM,FINALIZADA,A-118/CENIPA/2014,SIM,2017-02-08,,
51711,51711,51711,51711,INCIDENTE,CAMPINAS,SP,SBKP,03/07/2014,15:10:00,***,FINALIZADA,***,NÃO,NULL,,
51712,51712,51712,51712,INCIDENTE,BAURU,SP,SBBU,03/07/2014,16:55:00,***,FINALIZADA,***,NÃO,NULL,,
51713,51713,51713,51713,INCIDENTE,BELÉM,PA,SBBE,03/07/2014,19:58:00,***,FINALIZADA,***,NÃO,NULL,,
51672,51672,51672,51672,ACIDENTE,ARACAJU,SE,SNAU,04/07/2014,18:52:00,***,NULL,NULL,NÃO,NULL,,
51655,51655,51655,51655,ACIDENTE,BOA VISTA DO RAMOS,AM,****,05/07/2014,12:10:00,SIM,FINALIZADA,A-119/CENIPA/2014,SIM,2017-02-02,,
51656,51656,51656,51656,ACIDENTE,GUARARAPES,SP,SIJG,05/07/2014,14:00:00,SIM,FINALIZADA,A-120/CENIPA/2014,SIM,2015-05-15,,
51675,51675,51675,51675,INCIDENTE GRAVE,PETROLINA DE GOIÁS,GO,****,05/07/2014,14:40:00,SIM,FINALIZADA,IG-121/CENIPA/2014,SIM,2016-07-07,,
51754,51754,51754,51754,ACIDENTE,UBATUBA,SP,****,05/07/2014,18:30:00,***,NULL,NULL,NÃO,NULL,,
51765,51765,51765,51765,INCIDENTE,MANAUS,AM,****,05/07/2014,13:57:00,SIM,FINALIZADA,***,NÃO,NULL,,
51766,51766,51766,51766,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,05/07/2014,19:30:00,***,FINALIZADA,***,NÃO,NULL,,
51753,51753,51753,51753,ACIDENTE,BARRA DO BUGRES,MT,SWBB,06/07/2014,19:05:00,SIM,FINALIZADA,A-122/CENIPA/2014,SIM,2015-05-15,,
51756,51756,51756,51756,INCIDENTE GRAVE,ANÁPOLIS,GO,****,07/07/2014,12:46:00,***,NULL,NULL,NÃO,NULL,,
51734,51734,51734,51734,INCIDENTE,SALVADOR,BA,SBSV,08/07/2014,19:32:00,***,FINALIZADA,***,NÃO,NULL,,
51764,51764,51764,51764,INCIDENTE,GUARULHOS,SP,SBGR,08/07/2014,15:29:00,***,FINALIZADA,***,NÃO,NULL,,
51763,51763,51763,51763,INCIDENTE,VITÓRIA DA CONQUISTA,BA,SBQV,09/07/2014,08:51:00,***,FINALIZADA,***,NÃO,NULL,,
51671,51671,51671,51671,ACIDENTE,MONTENEGRO,RS,SSNG,10/07/2014,15:00:00,SIM,FINALIZADA,A-123/CENIPA/2014,SIM,2015-05-15,,
51761,51761,51761,51761,INCIDENTE,ALTO ALEGRE,RR,SWUQ,10/07/2014,14:15:00,SIM,FINALIZADA,***,NÃO,NULL,,
51762,51762,51762,51762,INCIDENTE,SÃO LUÍS,MA,SBSL,10/07/2014,16:33:00,***,FINALIZADA,***,NÃO,NULL,,
51676,51676,51676,51676,INCIDENTE GRAVE,MARANGUAPE,CE,****,11/07/2014,13:00:00,SIM,FINALIZADA,IG-124/CENIPA/2014,SIM,2015-04-24,,
51760,51760,51760,51760,INCIDENTE,RIO DE JANEIRO,RJ,SDRE,11/07/2014,21:50:00,SIM,FINALIZADA,***,NÃO,NULL,,
51720,51720,51720,51720,ACIDENTE,BARREIRINHAS,MA,SSRS,12/07/2014,20:00:00,***,NULL,NULL,NÃO,NULL,,
51755,51755,51755,51755,INCIDENTE GRAVE,SANTA MÔNICA,PR,****,12/07/2014,13:30:00,SIM,FINALIZADA,IG-125/CENIPA/2014,SIM,2015-04-24,,
51759,51759,51759,51759,INCIDENTE,ANGRA DOS REIS,RJ,SDAG,14/07/2014,19:25:00,***,FINALIZADA,***,NÃO,NULL,,
51716,51716,51716,51716,ACIDENTE,NOVO AIRÃO,AM,****,16/07/2014,15:15:00,SIM,FINALIZADA,A-126/CENIPA/2014,SIM,2015-04-24,,
51735,51735,51735,51735,INCIDENTE,GOIÂNIA,GO,SBGO,16/07/2014,19:58:00,***,FINALIZADA,***,NÃO,NULL,,
52298,52298,52298,52298,INCIDENTE,GUARULHOS,SP,****,16/07/2014,15:20:00,***,FINALIZADA,***,NÃO,NULL,,
51732,51732,51732,51732,INCIDENTE,MARABÁ,PA,SBMA,18/07/2014,20:34:00,***,FINALIZADA,***,NÃO,NULL,,
51741,51741,51741,51741,INCIDENTE,CONFINS,MG,****,19/07/2014,14:30:00,***,FINALIZADA,***,NÃO,NULL,,
51752,51752,51752,51752,ACIDENTE,BEBEDOURO,SP,SDBB,19/07/2014,18:10:00,SIM,FINALIZADA,A-127/CENIPA/2014,SIM,2015-11-16,,
51733,51733,51733,51733,INCIDENTE,LONDRINA,PR,SBLO,20/07/2014,11:20:00,***,FINALIZADA,***,NÃO,NULL,,
52539,52539,52539,52539,INCIDENTE,RIO CLARO,SP,****,20/07/2014,19:30:00,***,FINALIZADA,A DEFINIR,NÃO,NULL,,
51758,51758,51758,51758,INCIDENTE,CAMPINAS,SP,SBKP,22/07/2014,19:35:00,***,FINALIZADA,***,NÃO,NULL,,
51740,51740,51740,51740,INCIDENTE,LAURO DE FREITAS,BA,SBSV,23/07/2014,19:48:00,***,FINALIZADA,***,NÃO,NULL,,
52283,52283,52283,52283,ACIDENTE,BARREIRAS,BA,****,24/07/2014,13:30:00,***,NULL,NULL,NÃO,NULL,,
52300,52300,52300,52300,INCIDENTE,CURITIBA,PR,****,24/07/2014,13:16:00,***,FINALIZADA,***,NÃO,NULL,,
51751,51751,51751,51751,ACIDENTE,NOVO PROGRESSO,PA,****,25/07/2014,11:53:00,SIM,FINALIZADA,A-128/CENIPA/2014,SIM,2019-04-08,,
52301,52301,52301,52301,INCIDENTE,CONFINS,MG,SBCF,25/07/2014,21:40:00,***,FINALIZADA,***,NÃO,NULL,,
51991,51991,51991,51991,ACIDENTE,FOZ DO IGUAÇU,PR,****,28/07/2014,17:30:00,***,ATIVA,A-129/CENIPA/2014,NÃO,NULL,,
52302,52302,52302,52302,INCIDENTE,CAMPINAS,SP,SBKP,01/08/2014,01:01:00,***,FINALIZADA,***,NÃO,NULL,,
52303,52303,52303,52303,INCIDENTE,MANAUS,AM,****,01/08/2014,14:48:00,SIM,FINALIZADA,***,NÃO,NULL,,
78819,78819,78819,78819,INCIDENTE GRAVE,CAMPO GRANDE,MS,SSIE,01/08/2014,21:05:00,***,FINALIZADA,***,NÃO,NULL,,
52571,52571,52571,52571,INCIDENTE,GRAVATÁ,PE,****,02/08/2014,13:30:00,***,FINALIZADA,***,NÃO,NULL,,
52262,52262,52262,52262,ACIDENTE,BALSAS,MA,****,03/08/2014,09:10:00,SIM,FINALIZADA,A-130/CENIPA/2014,SIM,2019-03-11,,
52304,52304,52304,52304,INCIDENTE,RIO CLARO,SP,SDED,04/08/2014,19:00:00,***,FINALIZADA,***,NÃO,NULL,,
52263,52263,52263,52263,INCIDENTE GRAVE,SÃO JOSÉ DO RIO PRETO,SP,SBSR,05/08/2014,18:30:00,SIM,FINALIZADA,A-131/CENIPA/2014,SIM,2015-05-15,,
52305,52305,52305,52305,INCIDENTE,ILHÉUS,BA,SBIL,05/08/2014,19:45:00,***,FINALIZADA,***,NÃO,NULL,,
52306,52306,52306,52306,INCIDENTE,JUNDIAÍ,SP,SBJD,06/08/2014,19:00:00,***,FINALIZADA,***,NÃO,NULL,,
52307,52307,52307,52307,INCIDENTE,GUARULHOS,SP,SBGR,08/08/2014,15:53:00,***,FINALIZADA,***,NÃO,NULL,,
52264,52264,52264,52264,ACIDENTE,CAMPINAS,SP,SDAM,11/08/2014,20:52:00,SIM,FINALIZADA,A-133/CENIPA/2014,SIM,2018-07-27,,
52286,52286,52286,52286,INCIDENTE GRAVE,CURITIBA,PR,SBBI,11/08/2014,11:15:00,SIM,FINALIZADA,IG-132/CENIPA/2014,SIM,2015-07-21,,
52308,52308,52308,52308,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,11/08/2014,16:37:00,***,FINALIZADA,***,NÃO,NULL,,
52309,52309,52309,52309,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,11/08/2014,19:49:00,***,FINALIZADA,***,NÃO,NULL,,
52265,52265,52265,52265,ACIDENTE,SANTOS,SP,****,13/08/2014,13:03:00,NULL,FINALIZADA,A-134/CENIPA/2014,SIM,2016-01-11,,
52310,52310,52310,52310,INCIDENTE,BRASÍLIA,DF,SBBR,13/08/2014,10:45:00,***,FINALIZADA,***,NÃO,NULL,,
52287,52287,52287,52287,INCIDENTE GRAVE,COARI,AM,****,16/08/2014,11:57:00,SIM,FINALIZADA,IG-135/CENIPA/2014,SIM,2018-04-05,,
52288,52288,52288,52288,INCIDENTE GRAVE,SÃO JOÃO DA BOA VISTA,SP,****,16/08/2014,19:08:00,SIM,FINALIZADA,IG-136/CENIPA/2014,NÃO,NULL,,
52311,52311,52311,52311,INCIDENTE,FOZ DO IGUAÇU,PR,SBFI,16/08/2014,15:23:00,***,FINALIZADA,***,NÃO,NULL,,
52289,52289,52289,52289,INCIDENTE GRAVE,BRASÍLIA,DF,****,17/08/2014,15:05:00,SIM,FINALIZADA,IG-138/CENIPA/2014,SIM,2015-11-16,,
52290,52290,52290,52290,INCIDENTE GRAVE,REDENÇÃO,PA,SNDC,19/08/2014,17:00:00,***,FINALIZADA,IG-140/CENIPA/2014,SIM,2015-04-30,,
52291,52291,52291,52291,INCIDENTE GRAVE,BELÉM,PA,SBBE,19/08/2014,08:45:00,***,FINALIZADA,IG-139/CENIPA/2014,SIM,2015-04-30,,
52292,52292,52292,52292,INCIDENTE GRAVE,RIO CLARO,SP,SDRK,20/08/2014,16:50:00,SIM,FINALIZADA,IG-141/CENIPA/2014,SIM,2015-04-30,,
52293,52293,52293,52293,INCIDENTE GRAVE,UIRAMUTÃ,RR,SWPD,20/08/2014,18:57:00,SIM,FINALIZADA,IG-142/CENIPA/2014,SIM,2015-03-06,,
52312,52312,52312,52312,INCIDENTE,BELO HORIZONTE,MG,SBPR,20/08/2014,14:02:00,***,FINALIZADA,***,NÃO,NULL,,
52284,52284,52284,52284,ACIDENTE,ANGRA DOS REIS,RJ,SDAG,22/08/2014,14:30:00,***,NULL,NULL,NÃO,NULL,,
52271,52271,52271,52271,ACIDENTE,GOIANIRA,GO,****,23/08/2014,13:30:00,SIM,FINALIZADA,A-143/CENIPA/2014,SIM,2019-04-08,,
52273,52273,52273,52273,ACIDENTE,FORTALEZA,CE,SNFE,23/08/2014,17:34:00,SIM,FINALIZADA,A-145/CENIPA/2014,SIM,2015-05-15,,
52285,52285,52285,52285,INCIDENTE GRAVE,SÃO JOSÉ DOS CAMPOS,SP,SBSJ,23/08/2014,15:40:00,***,NULL,NULL,NÃO,NULL,,
52313,52313,52313,52313,INCIDENTE,BELÉM,PA,SBBE,23/08/2014,12:15:00,***,FINALIZADA,***,NÃO,NULL,,
53113,53113,53113,53113,INCIDENTE GRAVE,CAMPO GRANDE,MS,****,23/08/2014,02:43:00,SIM,FINALIZADA,IG-144/CENIPA/2014,SIM,2015-04-30,,
